HouseholdID,StateRegion,Township,UrbanRural,SurveyDate,Year,HHSize,ChildrenUnder5,FemaleHeaded,WealthQuintile,HungerScore,HungerCategory,FCS,FCSCategory,DietDiversityScore,DietDiversityCategory,MonthlyFoodExpenditure,MonthlyIncome,ConflictShock,PriceShock,IDPStatus
HH00578,Nay Pyi Taw,Township A,Rural,9/1/20,2020,8,4,Yes,Poor,1,Little/None,55,Acceptable,3,Low,26759,60970,No,Yes,No
HH00579,Magway,Township B,Rural,3/25/20,2020,2,2,Yes,Poor,1,Little/None,32,Borderline,5,Medium,39152,84535,No,No,No
HH00580,Magway,Township B,Urban,1/10/20,2020,1,0,No,Rich,1,Little/None,48,Acceptable,7,High,49332,110493,No,No,No
HH00581,Kayah,Township B,Urban,10/25/20,2020,5,1,No,Poor,1,Little/None,36,Acceptable,7,High,48311,75353,No,Yes,No
HH00582,Sagaing,Township B,Rural,11/4/20,2020,5,1,Yes,Middle,2,Moderate,34,Borderline,3,Low,47240,80451,Yes,No,No
HH00583,Kayah,Township A,Rural,9/11/20,2020,5,1,No,Richest,1,Little/None,27,Borderline,5,Medium,29109,59173,No,Yes,No
HH00584,Kayah,Township B,Rural,9/15/20,2020,1,0,Yes,Rich,0,Little/None,21,Borderline,7,High,72636,121028,No,No,No
HH00585,Kachin,Township A,Rural,1/3/20,2020,7,3,Yes,Richest,2,Moderate,48,Acceptable,6,Medium,20739,31808,No,No,No
HH00586,Rakhine,Maungdaw,Rural,5/11/20,2020,4,4,Yes,Rich,0,Little/None,40,Acceptable,9,High,42797,78131,No,Yes,No
HH00587,Shan,Muse,Urban,8/10/20,2020,8,3,Yes,Poor,3,Moderate,44,Acceptable,7,High,57861,110837,Yes,No,No
HH00588,Tanintharyi,Township B,Urban,12/22/20,2020,6,2,No,Rich,1,Little/None,25,Borderline,5,Medium,59028,128623,No,Yes,No
HH00589,Magway,Township A,Rural,8/15/20,2020,3,2,No,Richest,3,Moderate,61,Acceptable,10,High,35650,76023,No,No,No
HH00590,Mandalay,Aungmyay Thazan,Rural,12/26/20,2020,2,1,Yes,Middle,0,Little/None,53,Acceptable,4,Medium,51443,90052,No,No,No
HH00591,Bago,Township B,Urban,10/8/20,2020,3,3,No,Poorest,1,Little/None,36,Acceptable,4,Medium,68995,106521,No,Yes,No
HH00592,Ayeyarwady,Township B,Rural,10/26/20,2020,6,4,Yes,Poor,2,Moderate,43,Acceptable,6,Medium,40360,91127,No,No,No
HH00593,Kayah,Township B,Urban,10/20/20,2020,8,2,Yes,Rich,3,Moderate,39,Acceptable,4,Medium,64775,114236,No,Yes,No
HH00594,Bago,Township A,Urban,11/27/20,2020,7,2,No,Poorest,2,Moderate,49,Acceptable,7,High,44542,95554,No,Yes,No
HH00595,Ayeyarwady,Township A,Urban,3/22/20,2020,3,3,No,Rich,2,Moderate,41,Acceptable,4,Medium,39151,97832,No,No,No
HH00596,Magway,Township A,Urban,11/11/20,2020,5,4,No,Rich,2,Moderate,48,Acceptable,8,High,61148,137222,No,No,No
HH00597,Nay Pyi Taw,Township B,Urban,10/1/20,2020,7,1,No,Poorest,0,Little/None,39,Acceptable,5,Medium,65767,97257,No,No,No
HH00598,Mandalay,Aungmyay Thazan,Urban,12/18/20,2020,6,0,No,Poorest,1,Little/None,37,Acceptable,5,Medium,76798,142249,No,Yes,No
HH00599,Yangon,South Okkalapa,Rural,12/13/20,2020,7,3,No,Richest,1,Little/None,49,Acceptable,0,Low,39090,67506,No,Yes,No
HH00600,Kayin,Township B,Urban,4/18/20,2020,7,2,No,Poor,3,Moderate,41,Acceptable,4,Medium,51029,92249,No,Yes,No
HH00601,Ayeyarwady,Township A,Urban,1/3/20,2020,1,0,No,Rich,2,Moderate,47,Acceptable,7,High,90550,218155,No,No,No
HH00602,Kayin,Township A,Urban,11/26/20,2020,7,3,No,Richest,2,Moderate,39,Acceptable,8,High,51334,114533,No,Yes,No
HH00603,Mandalay,Chanayethazan,Rural,7/12/20,2020,4,1,No,Richest,1,Little/None,40,Acceptable,4,Medium,51397,88237,No,Yes,No
HH00604,Magway,Township A,Rural,7/18/20,2020,6,0,Yes,Richest,1,Little/None,39,Acceptable,8,High,35106,67821,No,No,No
HH00605,Tanintharyi,Township A,Rural,12/3/20,2020,3,2,No,Richest,1,Little/None,48,Acceptable,4,Medium,59687,98948,No,Yes,No
HH00606,Nay Pyi Taw,Township A,Urban,8/21/20,2020,2,2,No,Richest,2,Moderate,46,Acceptable,4,Medium,47003,115844,No,Yes,No
HH00607,Tanintharyi,Township A,Rural,8/17/20,2020,8,4,No,Rich,2,Moderate,57,Acceptable,4,Medium,49660,98625,No,No,No
HH00608,Shan,Muse,Rural,3/2/20,2020,5,4,No,Poorest,2,Moderate,46,Acceptable,7,High,26220,43444,No,No,No
HH00609,Mon,Township A,Rural,12/20/20,2020,1,1,No,Poorest,2,Moderate,40,Acceptable,4,Medium,50329,103882,No,Yes,No
HH00610,Kayah,Township B,Rural,3/20/20,2020,5,2,No,Poorest,2,Moderate,55,Acceptable,3,Low,20343,48015,No,No,No
HH00611,Mon,Township A,Urban,11/15/20,2020,6,1,No,Poor,0,Little/None,41,Acceptable,7,High,73739,108337,No,No,No
HH00612,Shan,Taunggyi,Rural,2/5/20,2020,3,3,No,Rich,1,Little/None,33,Borderline,3,Low,60383,87459,Yes,No,No
HH00613,Chin,Township B,Urban,11/9/20,2020,2,0,Yes,Rich,2,Moderate,15,Poor,5,Medium,47429,79238,Yes,Yes,No
HH00614,Shan,Taunggyi,Rural,11/23/20,2020,7,3,No,Poor,2,Moderate,53,Acceptable,7,High,54305,84166,No,No,No
HH00615,Sagaing,Township B,Rural,11/11/20,2020,1,0,No,Rich,1,Little/None,62,Acceptable,7,High,49539,74086,No,No,No
HH00616,Sagaing,Township B,Rural,5/26/20,2020,2,1,No,Rich,1,Little/None,50,Acceptable,3,Low,47135,103099,No,No,No
HH00617,Yangon,Insein,Rural,11/23/20,2020,3,2,Yes,Poorest,1,Little/None,34,Borderline,8,High,32055,73528,No,No,No
HH00618,Kachin,Township B,Urban,9/4/20,2020,8,2,Yes,Middle,2,Moderate,62,Acceptable,5,Medium,36128,73734,No,Yes,No
HH00619,Kachin,Township A,Urban,1/20/20,2020,4,4,Yes,Poorest,0,Little/None,64,Acceptable,7,High,61712,122643,No,Yes,No
HH00620,Mon,Township A,Rural,11/25/20,2020,3,0,Yes,Middle,2,Moderate,57,Acceptable,9,High,67116,100247,No,Yes,No
HH00621,Rakhine,Sittwe,Rural,5/25/20,2020,7,2,No,Poor,0,Little/None,35,Acceptable,5,Medium,47182,82334,No,Yes,No
HH00622,Kachin,Township B,Rural,6/2/20,2020,5,2,Yes,Rich,0,Little/None,44,Acceptable,6,Medium,39172,63013,No,Yes,No
HH00623,Nay Pyi Taw,Township A,Rural,3/21/20,2020,8,0,Yes,Richest,2,Moderate,42,Acceptable,4,Medium,37015,81937,No,No,No
HH00624,Chin,Township A,Rural,12/9/20,2020,2,0,Yes,Poorest,0,Little/None,50,Acceptable,5,Medium,46021,91266,No,Yes,No
HH00625,Magway,Township A,Rural,3/21/20,2020,1,0,No,Middle,1,Little/None,63,Acceptable,7,High,22180,46612,No,Yes,No
HH00626,Tanintharyi,Township B,Urban,9/23/20,2020,8,3,No,Rich,0,Little/None,55,Acceptable,6,Medium,71069,130834,No,No,No
HH00627,Shan,Taunggyi,Urban,1/13/20,2020,8,0,No,Middle,0,Little/None,31,Borderline,4,Medium,67537,145959,No,No,No
HH00628,Rakhine,Sittwe,Rural,9/28/20,2020,6,0,No,Middle,1,Little/None,36,Acceptable,8,High,36555,78383,No,Yes,No
HH00629,Kachin,Township B,Urban,5/23/20,2020,7,0,No,Rich,3,Moderate,40,Acceptable,5,Medium,80040,148847,No,Yes,No
HH00630,Rakhine,Maungdaw,Urban,3/2/20,2020,4,0,Yes,Rich,2,Moderate,43,Acceptable,6,Medium,69226,168929,Yes,No,No
HH00631,Magway,Township B,Urban,1/11/20,2020,1,1,Yes,Rich,0,Little/None,38,Acceptable,6,Medium,65983,95442,No,Yes,No
HH00632,Shan,Muse,Urban,12/19/20,2020,4,0,Yes,Poor,3,Moderate,49,Acceptable,5,Medium,44506,102335,No,Yes,No
HH00633,Nay Pyi Taw,Township A,Urban,12/21/20,2020,3,0,Yes,Poorest,2,Moderate,46,Acceptable,4,Medium,63606,125605,No,No,No
HH00634,Ayeyarwady,Township A,Rural,10/6/20,2020,2,0,Yes,Rich,0,Little/None,56,Acceptable,6,Medium,52922,90690,No,No,No
HH00635,Mon,Township A,Urban,4/14/20,2020,6,3,No,Poorest,0,Little/None,37,Acceptable,5,Medium,52607,100406,No,No,No
HH00636,Mon,Township A,Rural,4/25/20,2020,1,0,No,Poorest,3,Moderate,57,Acceptable,5,Medium,28642,63015,No,Yes,No
HH00637,Kayin,Township B,Urban,12/12/20,2020,3,3,Yes,Richest,2,Moderate,41,Acceptable,5,Medium,48093,106766,No,Yes,No
HH00638,Kayah,Township B,Urban,1/16/20,2020,2,0,Yes,Poor,2,Moderate,55,Acceptable,6,Medium,49921,80591,No,No,No
HH00639,Yangon,North Dagon,Rural,12/26/20,2020,8,1,Yes,Poor,2,Moderate,51,Acceptable,3,Low,76689,122562,No,No,No
HH00640,Mandalay,Chanayethazan,Rural,4/6/20,2020,1,0,No,Richest,3,Moderate,48,Acceptable,9,High,43652,67434,No,No,No
HH00641,Rakhine,Maungdaw,Rural,7/1/20,2020,4,1,Yes,Richest,2,Moderate,42,Acceptable,8,High,44208,83508,No,No,No
HH00642,Ayeyarwady,Township A,Rural,11/22/20,2020,4,2,Yes,Poor,2,Moderate,42,Acceptable,7,High,37165,68168,No,Yes,No
HH00643,Kayin,Township B,Rural,3/6/20,2020,1,0,No,Middle,0,Little/None,46,Acceptable,2,Low,40763,98992,No,Yes,No
HH00644,Sagaing,Township B,Rural,1/4/20,2020,1,0,Yes,Poorest,3,Moderate,38,Acceptable,8,High,32420,50529,No,Yes,No
HH00645,Nay Pyi Taw,Township A,Rural,10/19/20,2020,6,3,Yes,Middle,1,Little/None,50,Acceptable,4,Medium,70677,101388,No,Yes,No
HH00646,Kayah,Township B,Urban,2/8/20,2020,7,1,No,Poor,2,Moderate,41,Acceptable,8,High,64193,147193,No,Yes,No
HH00647,Mon,Township B,Urban,7/5/20,2020,4,4,No,Poor,0,Little/None,50,Acceptable,6,Medium,38469,73254,No,No,No
HH00648,Kayin,Township B,Urban,11/12/20,2020,5,1,No,Poor,1,Little/None,41,Acceptable,8,High,72360,108100,No,Yes,No
HH00649,Mon,Township A,Rural,3/4/20,2020,8,3,No,Poor,1,Little/None,37,Acceptable,8,High,54490,121385,No,No,No
HH00650,Chin,Township B,Urban,11/20/20,2020,3,1,Yes,Rich,1,Little/None,39,Acceptable,4,Medium,48324,117344,No,No,No
HH00651,Chin,Township B,Rural,5/1/20,2020,7,1,Yes,Middle,0,Little/None,58,Acceptable,6,Medium,28121,69712,No,Yes,No
HH00652,Nay Pyi Taw,Township A,Urban,7/2/20,2020,1,1,Yes,Rich,1,Little/None,55,Acceptable,6,Medium,55774,107403,No,No,No
HH00653,Magway,Township A,Rural,8/8/20,2020,2,2,Yes,Rich,2,Moderate,49,Acceptable,7,High,26224,54470,No,No,No
HH00654,Kayin,Township B,Rural,4/21/20,2020,2,0,No,Middle,1,Little/None,52,Acceptable,4,Medium,43149,81748,No,Yes,No
HH00655,Magway,Township A,Rural,8/25/20,2020,3,3,Yes,Middle,2,Moderate,49,Acceptable,4,Medium,40127,62195,No,No,No
HH00656,Yangon,Hlaing,Urban,7/23/20,2020,6,4,Yes,Middle,0,Little/None,38,Acceptable,7,High,41798,100624,No,No,No
HH00657,Sagaing,Township A,Urban,10/11/20,2020,1,1,Yes,Poorest,0,Little/None,41,Acceptable,3,Low,44281,79218,Yes,No,Yes
HH00658,Tanintharyi,Township A,Urban,9/23/20,2020,4,1,No,Poor,2,Moderate,33,Borderline,7,High,61507,137857,No,No,No
HH00659,Rakhine,Maungdaw,Urban,12/25/20,2020,4,2,No,Middle,1,Little/None,38,Acceptable,3,Low,46020,76204,No,No,No
HH00660,Kachin,Township A,Rural,6/15/20,2020,8,4,Yes,Rich,3,Moderate,36,Acceptable,7,High,24640,51554,No,No,No
HH00661,Rakhine,Maungdaw,Rural,10/12/20,2020,2,0,No,Poorest,0,Little/None,37,Acceptable,3,Low,40594,67464,Yes,No,No
HH00662,Kayah,Township A,Urban,5/4/20,2020,3,3,Yes,Poor,2,Moderate,54,Acceptable,5,Medium,66836,149558,No,No,No
HH00663,Rakhine,Sittwe,Rural,7/22/20,2020,3,3,No,Rich,1,Little/None,58,Acceptable,3,Low,43430,102342,No,No,No
HH00664,Sagaing,Township A,Urban,1/28/20,2020,4,4,No,Rich,2,Moderate,56,Acceptable,8,High,61142,125593,No,No,No
HH00665,Shan,Muse,Rural,10/22/20,2020,8,3,No,Richest,4,Severe,38,Acceptable,2,Low,16469,32999,Yes,No,Yes
HH00666,Sagaing,Township A,Rural,6/10/20,2020,1,0,No,Middle,3,Moderate,47,Acceptable,7,High,53040,93570,No,Yes,No
HH00667,Nay Pyi Taw,Township A,Rural,3/6/20,2020,3,1,Yes,Poorest,1,Little/None,38,Acceptable,4,Medium,66464,100754,No,Yes,No
HH00668,Tanintharyi,Township A,Rural,5/12/20,2020,3,1,Yes,Middle,1,Little/None,53,Acceptable,7,High,70997,122211,No,No,No
HH00669,Kayin,Township B,Rural,9/6/20,2020,5,0,Yes,Rich,2,Moderate,62,Acceptable,2,Low,42177,66888,No,No,No
HH00670,Shan,Taunggyi,Rural,6/5/20,2020,1,1,No,Rich,2,Moderate,34,Borderline,7,High,29391,47093,No,No,No
HH00671,Shan,Taunggyi,Rural,6/23/20,2020,2,2,No,Poorest,2,Moderate,35,Acceptable,4,Medium,60465,111240,Yes,No,No
HH00672,Bago,Township A,Rural,6/3/20,2020,6,0,Yes,Richest,1,Little/None,50,Acceptable,5,Medium,33718,79435,No,No,No
HH00673,Shan,Muse,Urban,1/3/20,2020,8,0,No,Poor,0,Little/None,64,Acceptable,3,Low,60968,124736,No,No,No
HH00674,Mandalay,Aungmyay Thazan,Rural,7/5/20,2020,7,2,No,Middle,2,Moderate,45,Acceptable,9,High,70838,128778,No,Yes,No
HH00675,Tanintharyi,Township B,Rural,8/28/20,2020,2,0,No,Rich,0,Little/None,55,Acceptable,5,Medium,43987,99298,No,No,No
HH00676,Sagaing,Township A,Rural,12/14/20,2020,3,0,Yes,Poor,1,Little/None,55,Acceptable,9,High,57707,86120,Yes,No,No
HH00677,Tanintharyi,Township A,Rural,2/1/20,2020,7,2,No,Poor,2,Moderate,55,Acceptable,6,Medium,40909,83702,No,No,No
HH00678,Yangon,Insein,Urban,3/27/20,2020,7,2,No,Poorest,2,Moderate,33,Borderline,8,High,66144,163370,No,No,No
HH00679,Sagaing,Township B,Rural,9/24/20,2020,8,1,Yes,Poorest,1,Little/None,56,Acceptable,7,High,64627,128530,Yes,Yes,No
HH00680,Rakhine,Maungdaw,Urban,11/22/20,2020,5,3,Yes,Rich,1,Little/None,47,Acceptable,9,High,65661,103576,No,No,No
HH00681,Kachin,Township A,Rural,8/3/20,2020,6,4,No,Richest,1,Little/None,58,Acceptable,8,High,57290,83357,No,No,No
HH00682,Sagaing,Township B,Urban,6/17/20,2020,1,1,Yes,Richest,2,Moderate,72,Acceptable,6,Medium,50863,98957,Yes,Yes,No
HH00683,Kayin,Township B,Urban,1/9/20,2020,6,3,No,Poorest,0,Little/None,60,Acceptable,5,Medium,56720,114708,No,Yes,No
HH00684,Mandalay,Amarapura,Urban,9/7/20,2020,3,0,Yes,Richest,1,Little/None,47,Acceptable,8,High,85432,122279,No,Yes,No
HH00685,Tanintharyi,Township B,Rural,11/23/20,2020,6,0,No,Poor,3,Moderate,48,Acceptable,3,Low,27663,53117,No,Yes,No
HH00686,Mandalay,Chanayethazan,Rural,8/14/20,2020,6,1,Yes,Poor,3,Moderate,56,Acceptable,4,Medium,41293,70022,No,Yes,No
HH00687,Chin,Township A,Urban,7/15/20,2020,2,0,Yes,Poorest,2,Moderate,34,Borderline,8,High,91736,146534,No,Yes,No
HH00688,Tanintharyi,Township A,Rural,10/17/20,2020,6,1,No,Poorest,1,Little/None,55,Acceptable,7,High,52888,115986,No,No,No
HH00689,Kayah,Township A,Urban,12/5/20,2020,4,2,Yes,Poor,4,Severe,34,Borderline,5,Medium,57076,130411,No,Yes,No
HH00690,Kayah,Township B,Urban,2/1/20,2020,8,3,Yes,Poor,4,Severe,38,Acceptable,4,Medium,50942,122132,No,Yes,No
HH00691,Shan,Taunggyi,Rural,2/9/20,2020,1,0,No,Poorest,2,Moderate,35,Acceptable,2,Low,51120,86449,No,No,No
HH00692,Nay Pyi Taw,Township A,Urban,3/22/20,2020,6,0,Yes,Poor,3,Moderate,44,Acceptable,4,Medium,54329,93015,No,No,No
HH00693,Sagaing,Township B,Rural,3/28/20,2020,4,4,Yes,Poorest,3,Moderate,50,Acceptable,8,High,25074,46446,No,No,No
HH00694,Mandalay,Aungmyay Thazan,Urban,5/6/20,2020,1,0,Yes,Richest,2,Moderate,35,Acceptable,1,Low,94426,140223,No,No,No
HH00695,Magway,Township B,Urban,8/22/20,2020,2,0,No,Rich,0,Little/None,57,Acceptable,4,Medium,100745,160711,No,No,No
HH00696,Mandalay,Aungmyay Thazan,Rural,2/25/20,2020,6,0,No,Poorest,0,Little/None,33,Borderline,6,Medium,38359,55529,No,No,No
HH00697,Magway,Township B,Rural,9/24/20,2020,1,0,No,Rich,1,Little/None,43,Acceptable,6,Medium,13457,30000,No,Yes,No
HH00698,Sagaing,Township B,Rural,11/27/20,2020,8,1,No,Middle,0,Little/None,38,Acceptable,4,Medium,49218,74015,No,No,No
HH00699,Ayeyarwady,Township A,Rural,11/12/20,2020,3,0,No,Poorest,0,Little/None,31,Borderline,4,Medium,76586,128831,No,No,No
HH00700,Mandalay,Amarapura,Urban,2/5/20,2020,7,3,Yes,Poor,2,Moderate,50,Acceptable,10,High,61153,106442,No,Yes,No
HH00701,Chin,Township B,Urban,10/28/20,2020,7,0,Yes,Rich,0,Little/None,34,Borderline,5,Medium,43033,95886,No,Yes,No
HH00702,Yangon,North Dagon,Rural,6/16/20,2020,7,3,No,Poor,1,Little/None,51,Acceptable,6,Medium,36434,62973,No,No,No
HH00703,Kayah,Township A,Rural,8/16/20,2020,4,1,Yes,Poorest,2,Moderate,55,Acceptable,8,High,37041,65901,No,No,No
HH00704,Ayeyarwady,Township A,Rural,11/1/20,2020,3,3,No,Poor,2,Moderate,37,Acceptable,5,Medium,48937,100097,No,Yes,No
HH00705,Mon,Township A,Urban,11/25/20,2020,8,3,Yes,Middle,1,Little/None,44,Acceptable,9,High,36204,85350,No,No,No
HH00706,Magway,Township B,Rural,9/18/20,2020,1,0,No,Poorest,3,Moderate,48,Acceptable,5,Medium,34881,59218,No,No,No
HH00707,Tanintharyi,Township B,Rural,8/2/20,2020,1,0,No,Poor,2,Moderate,50,Acceptable,6,Medium,33903,77528,No,No,No
HH00708,Kayin,Township B,Rural,8/25/20,2020,2,2,No,Richest,2,Moderate,36,Acceptable,5,Medium,37554,67680,No,No,No
HH00709,Mon,Township B,Rural,9/28/20,2020,3,0,No,Middle,2,Moderate,46,Acceptable,5,Medium,84330,131171,No,No,No
HH00710,Bago,Township B,Rural,6/2/20,2020,1,0,Yes,Middle,1,Little/None,53,Acceptable,5,Medium,31588,53252,No,Yes,No
HH00711,Yangon,Hlaing,Rural,7/4/20,2020,7,2,No,Rich,1,Little/None,43,Acceptable,7,High,43872,85195,No,No,No
HH00712,Rakhine,Sittwe,Urban,4/21/20,2020,5,4,Yes,Poorest,1,Little/None,30,Borderline,6,Medium,75994,150208,No,Yes,No
HH00713,Kayin,Township A,Rural,1/15/20,2020,7,4,No,Middle,2,Moderate,58,Acceptable,6,Medium,68318,107533,No,Yes,No
HH00714,Magway,Township A,Rural,7/19/20,2020,7,2,Yes,Rich,0,Little/None,62,Acceptable,6,Medium,54907,94419,No,Yes,No
HH00715,Rakhine,Sittwe,Rural,8/17/20,2020,6,1,No,Middle,2,Moderate,32,Borderline,3,Low,36487,87317,No,Yes,No
HH00716,Rakhine,Sittwe,Urban,5/9/20,2020,1,1,No,Poor,3,Moderate,50,Acceptable,2,Low,73978,123306,No,No,No
HH00717,Yangon,Hlaing,Rural,5/3/20,2020,8,3,Yes,Middle,1,Little/None,36,Acceptable,5,Medium,32091,69659,No,No,No
HH00718,Rakhine,Maungdaw,Rural,7/22/20,2020,6,1,No,Rich,1,Little/None,43,Acceptable,6,Medium,16349,30000,Yes,No,No
HH00719,Mandalay,Aungmyay Thazan,Urban,11/23/20,2020,3,3,Yes,Rich,3,Moderate,41,Acceptable,6,Medium,37971,90708,No,Yes,No
HH00720,Rakhine,Maungdaw,Urban,9/7/20,2020,6,3,Yes,Poor,2,Moderate,37,Acceptable,8,High,70593,124424,Yes,No,No
HH00721,Bago,Township B,Rural,2/21/20,2020,4,3,No,Middle,2,Moderate,31,Borderline,5,Medium,56958,83298,No,No,No
HH00722,Sagaing,Township A,Rural,4/4/20,2020,3,1,Yes,Poor,1,Little/None,53,Acceptable,2,Low,42112,82990,No,Yes,No
HH00723,Magway,Township B,Rural,11/2/20,2020,4,1,No,Poor,2,Moderate,23,Borderline,8,High,59993,114658,No,Yes,No
HH00724,Shan,Muse,Urban,11/28/20,2020,1,1,Yes,Poorest,0,Little/None,41,Acceptable,6,Medium,82078,132685,No,Yes,No
HH00725,Mon,Township B,Urban,7/12/20,2020,2,1,Yes,Poor,1,Little/None,29,Borderline,5,Medium,52023,114663,No,Yes,No
HH00726,Yangon,Hlaing,Rural,8/3/20,2020,4,4,Yes,Middle,2,Moderate,55,Acceptable,3,Low,98887,146125,No,Yes,No
HH00727,Mon,Township B,Urban,7/7/20,2020,3,0,Yes,Poor,1,Little/None,41,Acceptable,8,High,72787,104317,No,No,No
HH00728,Magway,Township B,Rural,10/2/20,2020,8,4,No,Poorest,2,Moderate,41,Acceptable,5,Medium,49324,94891,No,Yes,No
HH00729,Bago,Township B,Urban,5/26/20,2020,3,2,No,Middle,2,Moderate,44,Acceptable,7,High,53356,106659,No,No,No
HH00730,Kachin,Township A,Urban,12/26/20,2020,4,2,No,Middle,1,Little/None,60,Acceptable,8,High,81485,127073,No,No,No
HH00731,Yangon,North Dagon,Urban,9/28/20,2020,4,3,No,Poorest,1,Little/None,49,Acceptable,8,High,33634,64579,No,No,No
HH00732,Bago,Township B,Rural,2/27/20,2020,4,2,Yes,Poor,2,Moderate,45,Acceptable,6,Medium,30759,59290,No,No,No
HH00733,Rakhine,Maungdaw,Rural,1/9/20,2020,2,1,No,Rich,1,Little/None,33,Borderline,5,Medium,69208,131697,No,Yes,No
HH00734,Bago,Township A,Urban,12/9/20,2020,2,1,No,Richest,3,Moderate,27,Borderline,3,Low,68550,126588,No,No,No
HH00735,Mandalay,Amarapura,Rural,8/23/20,2020,1,0,Yes,Rich,4,Severe,60,Acceptable,7,High,24326,59689,No,No,No
HH00736,Kayin,Township A,Rural,4/21/20,2020,5,2,Yes,Poorest,3,Moderate,38,Acceptable,2,Low,55276,90843,No,Yes,No
HH00737,Mandalay,Amarapura,Urban,10/22/20,2020,7,2,No,Rich,3,Moderate,48,Acceptable,7,High,85609,156663,No,No,No
HH00738,Kayin,Township B,Urban,11/19/20,2020,6,2,Yes,Poorest,1,Little/None,38,Acceptable,9,High,46071,83144,No,No,No
HH00739,Kayin,Township B,Rural,10/8/20,2020,1,0,Yes,Poorest,0,Little/None,44,Acceptable,7,High,37577,83076,No,No,No
HH00740,Chin,Township B,Urban,1/13/20,2020,7,4,No,Poor,1,Little/None,44,Acceptable,7,High,90349,173014,Yes,No,No
HH00741,Kayah,Township A,Rural,8/27/20,2020,8,0,Yes,Poor,2,Moderate,45,Acceptable,6,Medium,71294,106857,No,Yes,No
HH00742,Ayeyarwady,Township B,Rural,12/16/20,2020,7,1,No,Poor,3,Moderate,48,Acceptable,9,High,46520,69031,No,No,No
HH00743,Ayeyarwady,Township B,Urban,7/6/20,2020,7,1,Yes,Middle,0,Little/None,47,Acceptable,4,Medium,49321,104042,No,No,No
HH00744,Chin,Township B,Urban,6/19/20,2020,8,0,Yes,Rich,2,Moderate,26,Borderline,2,Low,97380,166568,Yes,Yes,No
HH00745,Rakhine,Sittwe,Rural,12/14/20,2020,5,0,Yes,Richest,2,Moderate,32,Borderline,4,Medium,29669,57046,Yes,Yes,No
HH00746,Nay Pyi Taw,Township B,Urban,1/9/20,2020,7,2,No,Middle,3,Moderate,56,Acceptable,5,Medium,82551,144985,No,Yes,No
HH00747,Nay Pyi Taw,Township A,Urban,5/6/20,2020,8,2,No,Poor,3,Moderate,56,Acceptable,4,Medium,96387,145178,No,Yes,No
HH00748,Yangon,South Okkalapa,Urban,5/4/20,2020,6,0,Yes,Rich,1,Little/None,49,Acceptable,5,Medium,72913,110855,No,No,No
HH00749,Ayeyarwady,Township B,Rural,7/10/20,2020,5,4,No,Richest,4,Severe,45,Acceptable,7,High,37822,60227,No,Yes,No
HH00750,Nay Pyi Taw,Township A,Rural,12/16/20,2020,3,3,Yes,Poor,1,Little/None,28,Borderline,7,High,41583,84688,No,Yes,No
HH00751,Chin,Township A,Urban,8/9/20,2020,3,3,No,Poorest,2,Moderate,52,Acceptable,4,Medium,67908,112896,No,No,No
HH00752,Kachin,Township B,Rural,12/18/20,2020,8,3,No,Poorest,2,Moderate,61,Acceptable,6,Medium,21462,43476,No,No,No
HH00753,Ayeyarwady,Township A,Urban,6/3/20,2020,4,2,Yes,Poor,3,Moderate,35,Acceptable,4,Medium,72554,139100,No,No,No
HH00754,Ayeyarwady,Township B,Urban,10/1/20,2020,3,3,Yes,Poor,1,Little/None,38,Acceptable,6,Medium,62295,121893,No,No,No
HH00755,Rakhine,Sittwe,Rural,1/10/20,2020,2,1,No,Richest,2,Moderate,47,Acceptable,5,Medium,61305,89251,No,Yes,No
HH00756,Tanintharyi,Township A,Urban,2/15/20,2020,8,3,No,Richest,0,Little/None,33,Borderline,5,Medium,44041,101783,No,No,No
HH00757,Tanintharyi,Township A,Rural,6/24/20,2020,3,1,Yes,Middle,1,Little/None,33,Borderline,6,Medium,41868,85318,No,Yes,No
HH00758,Kachin,Township A,Rural,2/13/20,2020,5,1,Yes,Rich,1,Little/None,49,Acceptable,6,Medium,50524,83544,No,Yes,No
HH00759,Ayeyarwady,Township A,Urban,7/25/20,2020,7,2,Yes,Poorest,2,Moderate,24,Borderline,6,Medium,76433,175313,No,Yes,No
HH00760,Shan,Muse,Rural,11/20/20,2020,3,2,Yes,Middle,2,Moderate,38,Acceptable,5,Medium,52994,88516,No,No,No
HH00761,Nay Pyi Taw,Township B,Rural,5/19/20,2020,7,0,No,Middle,2,Moderate,50,Acceptable,5,Medium,58171,88467,No,No,No
HH00762,Bago,Township B,Urban,1/17/20,2020,6,3,Yes,Poor,2,Moderate,37,Acceptable,7,High,70773,148780,No,No,No
HH00763,Mandalay,Amarapura,Urban,5/15/20,2020,7,0,No,Middle,1,Little/None,45,Acceptable,6,Medium,63078,116243,No,Yes,No
HH00764,Kayin,Township B,Urban,9/14/20,2020,5,4,Yes,Richest,1,Little/None,55,Acceptable,6,Medium,63043,111646,No,Yes,No
HH00765,Kachin,Township A,Rural,7/4/20,2020,8,4,No,Middle,2,Moderate,36,Acceptable,10,High,46624,86619,No,Yes,No
HH00766,Kayah,Township A,Urban,12/22/20,2020,8,1,Yes,Rich,2,Moderate,48,Acceptable,4,Medium,83325,127867,No,Yes,No
HH00767,Bago,Township B,Rural,10/24/20,2020,8,3,No,Middle,3,Moderate,55,Acceptable,7,High,44543,72122,No,No,No
